Rank,Name,Keywords,Corr,pvalue,Signedcorrvalue,ID
4620,PP_Compare_rav10_kscn_peaksepy,"preprocessing,raw",0.099,0.001775032981984829,0.099,6198
4621,PP_Compare_diff2_kscn_olapint,"preprocessing,raw",0.099,0.0017775521126758079,0.099,5983
4622,PP_Compare_spline44_swss10_1,"preprocessing,raw,stationarity",0.099,0.0016718955410951464,-0.099,5880
4623,PP_Compare_poly2_kscn_peaksepx,"preprocessing,raw",0.099,0.002213700840175211,0.099,5765
4624,PP_Compare_poly2_kscn_adiff,"preprocessing,raw",0.099,0.0016675974138133428,0.099,5763
4625,NL_TSTL_FractalDimensions_2_100_02_1_5_10_32_1_5_maxDq,"nonlinear,tstool,dimension,correlation,stochastic",0.099,0.001695569273281614,-0.099,5315
4626,NL_TSTL_dimensions_50_ac_fnnmar_co_lfitmeansqdev2,"nonlinear,tstool,scaling,dimension",0.099,0.0020168084665269947,-0.099,5204
4627,NL_TSTL_GPCorrSum2_n1_05_100_20_ac_fnnmar_maxlnCr,"nonlinear,correlation,tstool,stochastic",0.099,0.002252669349309622,0.099,5124
4628,NL_TSTL_GPCorrSum2_n1_05_40_20_ac_fnnmar_robfit_a2,"nonlinear,correlation,tstool,stochastic",0.099,0.002011330770454718,-0.099,5100
4629,ST_LocalExtrema_n100_stdext,"distribution,stationarity",0.099,0.0016545058751997795,0.099,3471
4630,FC_LocalSimple_median3_meanerr,forecasting,0.099,0.0018170765023131036,0.099,3119
4631,EN_Randomize_permute_xc1hp,"entropy,slow",0.099,0.001678014887245362,-0.099,2997
4632,SY_RangeEvolve_nuqp50,stationarity,0.099,0.0016799598873166,0.099,2279
4633,DN_RemovePoints_max_01_saturate_ac3diff,"correlation,outliers",0.099,0.0016633530880229566,-0.099,1821
4634,SB_TransitionMatrix_5ac_stdeigcov,"symbolic,transitionmat",0.099,0.0017513504684197102,-0.099,1448
4635,SB_TransitionMatrix_5ac_maxeigcov,"symbolic,transitionmat",0.099,0.001760972536011431,-0.099,1446
4636,CO_tc3_2_abs,"correlation,nonlinear",0.099,0.0018028208264873496,-0.099,1102
4637,MF_StateSpaceCompOrder_8_maxdiffaic,model,0.098,0.0019468902942844303,-0.098,7075
4638,MF_steps_ahead_ar_best_6_ac1_4,"model,prediction,arfit",0.098,0.0019529605591993558,0.098,6871
4639,PP_Compare_rav2_swss2_1,"preprocessing,raw,stationarity",0.098,0.0018588102024872655,-0.098,6093
4640,NL_TSTL_dimensions_50_ac_fnnmar_scr_co_m2_scaling_int,"nonlinear,tstool,scaling,dimension",0.098,0.0021117405697793604,0.098,5260
4641,SC_FluctAnal_sign_2_dfa_50_2_logi_linfitint,scaling,0.098,0.0019073136860548034,-0.098,4281
4642,MF_AR_arcov_3_res_AC1,"model,gof",0.098,0.0018297627308363291,-0.098,3912
4643,SB_MotifThree_diffquant_ccba,"symbolic,motifs",0.098,0.0019342800356602137,-0.098,3888
4644,SB_MotifThree_diffquant_bbaa,"symbolic,motifs",0.098,0.0019496681875832025,0.098,3849
4645,SB_MotifThree_quantile_bacb,"symbolic,motifs",0.098,0.0019518087166833376,-0.098,3727
4646,ST_LocalExtrema_n100_meanrat,"distribution,stationarity",0.098,0.0018223031232420996,0.098,3458
4647,PH_Walker_momentum_2_sw_ansarib_pval,trend,0.098,0.0019401955941950103,-0.098,2713
4648,CO_Embed2_tau_areas_all,"correlation,embedding",0.098,0.0018790682119642613,0.098,1995
4649,DN_RemovePoints_min_05_saturate_sumabsacfdiff,"correlation,outliers",0.098,0.0018362554967291942,-0.098,1798
4650,DN_RemovePoints_absfar_01_saturate_sumabsacfdiff,"correlation,outliers",0.098,0.0018574758455200333,-0.098,1760
4651,SB_TransitionpAlphabet_40_1_maxdiagfexp_a,"symbolic,transitionmat",0.098,0.0019709470785550945,-0.098,1453
4652,EN_PermEn_2_ac_normPermEn,entropy,0.098,0.0019108658255671106,0.098,926
4653,AC_32,correlation,0.098,0.0019804289672657113,0.098,124
4654,PP_Compare_spline24_swms10_1,"preprocessing,raw,stationarity",0.097,0.0022334820537922213,0.097,5844
4655,PP_Compare_poly2_swms5_2,"preprocessing,raw,stationarity",0.097,0.002172198805431868,0.097,5750
4656,NL_TSTL_PoincareSection_max_1_ac2x,"nonlinear,tstool",0.097,0.0023028793368993416,0.097,5477
4657,NL_TSTL_PoincareSection_max_ac_hboxcounts10,"nonlinear,tstool",0.097,0.002174194189966762,0.097,5462
4658,NL_TSTL_FractalDimensions_2_10_n1_1_5_10_32_1_5_maxq,"nonlinear,tstool,dimension,correlation",0.097,0.0021473176984449396,-0.097,5326
4659,NL_TSTL_dimensions_50_ac_fnnmar_co_maxscalingexp,"nonlinear,tstool,scaling,dimension",0.097,0.0023553604418619927,0.097,5284
4660,NL_TSTL_dimensions_50_ac_fnnmar_scr_co_mopt_logrrange,"nonlinear,tstool,scaling,dimension",0.097,0.0025517722595782945,-0.097,5273
4661,SB_MotifThree_diffquant_cbaa,"symbolic,motifs",0.097,0.002025301004437585,-0.097,3876
4662,SB_MotifThree_quantile_cac,"symbolic,motifs",0.097,0.002041338116524856,-0.097,3685
4663,ST_LocalExtrema_n100_diffmaxabsmin,"distribution,stationarity",0.097,0.0021674424644260197,-0.097,3475
4664,DN_SimpleFit_gauss2_resruns_ks,"distribution,gof,gauss2",0.097,0.0022045317173067687,0.097,3212
4665,SY_SpreadRandomLocal_ac2_100_stdac1,stationarity,0.097,0.0020621451394853304,-0.097,2152
4666,DN_RemovePoints_absclose_05_remove_ac3diff,"correlation,outliers",0.097,0.0020629299024422986,-0.097,1707
4667,SB_TransitionpAlphabet_20_ac_trcovfexp_b,"symbolic,transitionmat",0.097,0.002234524916480257,0.097,1500
4668,SB_TransitionMatrix_51_mineigcov,"symbolic,transitionmat",0.097,0.0022401486849330256,-0.097,1383
4669,CO_AddNoise_ac_even_10_ac1,"correlation,AMI,entropy",0.097,0.002138649093288295,0.097,1205
4670,IN_AutoMutualInfoStats_40_gaussian_ami19,"information,correlation,AMI",0.097,0.0021707500749740586,0.097,287
4671,MF_hmm_07_3_maxP,"hmm,model",0.096,0.0023947060558962858,0.096,7555
4672,SY_VarRatioTest_24682468_00001111_minstat,vratiotest,0.096,0.002254660052317064,-0.096,7523
4673,MF_GARCHfit_ar_P1_Q2_stde_mms,model,0.096,0.0025009941421335917,0.096,7451
4674,MF_armax_3_1_05_1_dwts,model,0.096,0.0023385158051679286,-0.096,7254
4675,PP_Compare_medianf4_statav2,"preprocessing,raw,locdep,stationarity",0.096,0.00252136702401629,-0.096,6022
4676,PP_Compare_spline64_statav4,"preprocessing,raw,stationarity",0.096,0.002474431156020532,0.096,5899
4677,PP_Compare_spline44_swms10_1,"preprocessing,raw,stationarity",0.096,0.002307378195834737,0.096,5875
4678,PP_Compare_spline44_swms5_1,"preprocessing,raw,stationarity",0.096,0.002306371180165477,0.096,5873
4679,NL_TSTL_FractalDimensions_2_10_n1_1_5_10_32_1_5_rangeq,"nonlinear,tstool,dimension,correlation",0.096,0.002283225596644923,0.096,5327
4680,TSTL_delaytime_01_1_tau2,"nonlinear,correlation,tstool,tau",0.096,0.0023479819541552486,-0.096,5155
4681,NL_TISEAN_c1_1_2_6_25_01_maxd,"nonlinear,tisean,dimension,entropy",0.096,0.0023947753460026194,-0.096,5009
4682,NL_TISEAN_c1_1_1_7_002_05_maxd,"nonlinear,tisean,dimension,entropy",0.096,0.0025744922154963107,-0.096,4998
4683,NL_crptool_fnn_10_2_mi_firstunder01,"nonlinear,dimension,crptool",0.096,0.0024089038479022952,-0.096,4702
4684,SB_MotifThree_quantile_caba,"symbolic,motifs",0.096,0.00231904471699679,-0.096,3750
4685,ST_LocalExtrema_n50_stdmin,"distribution,stationarity",0.096,0.002369479699876802,-0.096,3448
4686,EN_Randomize_permute_statav5fexpr2,"entropy,slow,stationarity",0.096,0.002399336476492855,0.096,3038
4687,FC_Surprise_T1_100_4_udq_500_tstat,"information,symbolic",0.096,0.00251060341607175,-0.096,2459
4688,FC_Surprise_dist_5_2_q_500_tstat,"information,symbolic",0.096,0.002396469914938468,0.096,2299
4689,SY_DynWin_stdkurt,stationarity,0.096,0.002281029212747297,-0.096,2131
4690,CO_StickAngles_y_q99_p,correlation,0.096,0.002374802439630226,0.096,1953
4691,CO_StickAngles_y_statav5_all_s,"correlation,stationarity",0.096,0.0023445222726555756,-0.096,1940
4692,SB_TransitionpAlphabet_20_ac_mineigfexp_rmse,"symbolic,transitionmat",0.096,0.0023742256536554373,-0.096,1514
4693,SB_TransitionMatrix_51_stddiag,"symbolic,transitionmat",0.096,0.002486833131842056,-0.096,1374
4694,CO_tc3_2_num,"correlation,nonlinear",0.096,0.002443171841778913,0.096,1103
4695,CP_wavelet_varchg_db3_2_10_001,"wavelet,varchg",0.096,0.0023824690216249964,-0.096,1055
4696,IN_AutoMutualInfoStats_diff_20_gaussian_ami8,"information,correlation,AMI",0.096,0.0024718672121206314,0.096,386
4697,SY_VarRatioTest_24682468_00001111_maxstat,vratiotest,0.095,0.0026035648470348043,0.095,7522
4698,MF_CompareTestSets_y_ss_best_uniform_25_01_1_ac1s_median,"model,prediction,stationarity",0.095,0.0025492075987504957,0.095,7039
4699,MS_shannon_3_1t10_minent,"entropy,mex",0.095,0.0025614890499581753,-0.095,6762
4700,PP_Compare_medianf3_gauss1_kd_rmse,"preprocessing,raw",0.095,0.0026170372762336644,-0.095,6007
4701,PP_Compare_diff2_statav4,"preprocessing,raw,stationarity",0.095,0.002591433350680654,-0.095,5961
4702,PP_Compare_poly1_kscn_peaksepx,"preprocessing,raw",0.095,0.003208325915888912,0.095,5734
4703,SD_TSTL_surrogates_1_100_1_tc3_ksphereonmax,"nonlinear,tstool,correlation,surrogate",0.095,0.002549177119256263,-0.095,5633
4704,NL_TSTL_FractalDimensions_2_100_02_1_5_10_32_1_5_linfit_rmsqres,"nonlinear,tstool,dimension,correlation,stochastic",0.095,0.0027444473878857445,0.095,5322
4705,NL_TISEAN_fnn_1_10_005_firstunder09,"nonlinear,dimension,tisean",0.095,0.002729862060144973,0.095,4826
4706,SP_Summaries_fft_logarea_3_1,FourierSpectrum,0.095,0.00285686040651884,-0.095,4659
4707,PH_Walker_prop_05_sw_ansarib_pval,trend,0.095,0.002691972792158916,-0.095,2613
4708,PH_Walker_prop_05_sw_taudiff,trend,0.095,0.002581517527695789,0.095,2608
4709,FC_Surprise_T2_50_tau_m2quad_500_lq,"information,symbolic",0.095,0.0026793981855601245,0.095,2566
4710,DN_FitKernelSmooth_area_05,"distribution,ksdensity,raw,spreaddep",0.095,0.0025486033073681327,-0.095,949
4711,EN_DistributionEntropy_ks_1_0,entropy,0.095,0.0027019874277677317,0.095,879
4712,SY_LocalGlobal_skewness_p5,"stationarity,distribution",0.095,0.002688733479126926,-0.095,824
4713,IN_AutoMutualInfoStats_40_gaussian_ami16,"information,correlation,AMI",0.095,0.0026962710566475717,0.095,284
4714,MF_hmm_08_2_Mu_1,"hmm,model",0.094,0.00288799995917154,-0.094,7561
4715,MF_steps_ahead_ar_best_6_stddiffrms,"model,prediction,arfit",0.094,0.0028700361943024178,-0.094,6881
4716,PP_Compare_spline24_swss10_1,"preprocessing,raw,stationarity",0.094,0.0029511389945018423,-0.094,5849
4717,PP_Compare_sin1_statav8,"preprocessing,raw,stationarity",0.094,0.003001199173229768,0.094,5777
4718,NL_TISEAN_c1_1_1_7_002_05_ranged,"nonlinear,tisean,dimension,entropy",0.094,0.003142454401215281,-0.094,4999
4719,SP_Summaries_fft_peakpower_1,FourierSpectrum,0.094,0.0028445449371355598,0.094,4585
4720,SP_Summaries_welch_rect_logarea_3_1,FourierSpectrum,0.094,0.003338884746893752,-0.094,4535
4721,SP_Summaries_welch_rect_peakpower_1,FourierSpectrum,0.094,0.0027901195142933056,0.094,4461
4722,SC_FluctAnal_2_dfa_50_1_logi_r2_se1,scaling,0.094,0.0035954774057533794,-0.094,4156
4723,SB_MotifThree_quantile_abac,"symbolic,motifs",0.094,0.002788725263637845,-0.094,3704
4724,EN_Randomize_permute_sampen2_015fexpc,"entropy,slow",0.094,0.0029986418288552356,0.094,3030
4725,PH_Walker_prop_01_w_tau,trend,0.094,0.002818480328583182,0.094,2583
4726,FC_Surprise_T2_100_tau_m2quad_500_mean,"information,symbolic",0.094,0.002909300249388394,0.094,2572
4727,FC_Surprise_dist_10_tau_m2quad_500_tstat,"information,symbolic",0.094,0.0030610662638113732,0.094,2523
4728,NW_VisibilityGraph_horiz_dexpk_resAC1,"network,visibilityGraph",0.094,0.002828251011870741,0.094,2072
4729,CO_Embed2_tau_stdb4,"correlation,embedding,stationarity",0.094,0.002964688368536627,-0.094,1978
4730,DN_RemovePoints_max_01_saturate_sumabsacfdiff,"correlation,outliers",0.094,0.0029487532331041242,-0.094,1822
4731,SB_TransitionMatrix_5ac_TD3,"symbolic,transitionmat",0.094,0.0028716225019569676,0.094,1434
4732,SB_TransitionMatrix_31_maximeig,"symbolic,transitionmat",0.094,0.0028926874219315055,-0.094,1351
4733,DN_FitKernelSmooth_area_04,"distribution,ksdensity,raw,spreaddep",0.094,0.0029325487799017986,-0.094,948
4734,DN_Withinp_median_30,"distribution,spread",0.094,0.0028629607719119154,-0.094,56
4735,MF_armax_3_1_05_1_MA_1,model,0.093,0.0031292996682622796,0.093,7229
4736,PP_Compare_diff2_swms5_1,"preprocessing,raw,stationarity",0.093,0.0032361968106271277,-0.093,5966
4737,PP_Compare_spline44_swss10_2,"preprocessing,raw,stationarity",0.093,0.0033084706283136958,-0.093,5881
4738,SD_TSTL_surrogates_mi_100_2_tc3_ksiqrsfrommode,"nonlinear,tstool,correlation,surrogate",0.093,0.0033091161712878597,0.093,5655
4739,SD_TSTL_surrogates_1_100_2_tc3_ksiqrsfrommode,"nonlinear,tstool,correlation,surrogate",0.093,0.0033212107252347097,0.093,5648
4740,SD_TSTL_surrogates_mi_100_1_tc3_stdsurr,"nonlinear,tstool,correlation,surrogate",0.093,0.003296439229059894,-0.093,5637
4741,NL_TSTL_PoincareSection_max_1_boxarea,"nonlinear,tstool",0.093,0.003256447334151183,-0.093,5487
4742,NL_TSTL_PoincareSection_max_ac_meanD,"nonlinear,tstool",0.093,0.0033122353049732166,0.093,5454
4743,NL_TSTL_FractalDimensions_2_10_n1_1_5_10_32_1_5_maxDq,"nonlinear,tstool,dimension,correlation",0.093,0.003139215799316292,-0.093,5324
4744,NL_TSTL_FractalDimensions_5_20_02_1_10_0_32_ac_fnnmar_linfit_a,"nonlinear,tstool,dimension,correlation,stochastic",0.093,0.0037039534950050025,0.093,5293
4745,SC_FluctAnal_2_dfa_50_1_3_logi_prop_r1,scaling,0.093,0.0031221450511449635,-0.093,4240
4746,SB_MotifThree_diffquant_ccbb,"symbolic,motifs",0.093,0.003144970748212886,0.093,3889
4747,SB_MotifThree_quantile_aaac,"symbolic,motifs",0.093,0.00312012002526054,-0.093,3695
4748,FC_LocalSimple_median5_meanerr,forecasting,0.093,0.003157302013769392,0.093,3129
4749,EN_SampEn_5_01_sampen4,"entropy,sampen",0.093,0.0035724009393255114,-0.093,2769
4750,CO_Embed2_Basic_tau_parabdown05_1,correlation,0.093,0.0031067066732390638,-0.093,1580
4751,EN_DistributionEntropy_ks_01_0,entropy,0.093,0.0031766627645971614,0.093,877
4752,MF_armax_3_1_05_1_p2_5,model,0.092,0.003583544300410431,-0.092,7240
4753,NL_embed_PCA_1_10_perc_2,"embedding,pca",0.092,0.003489610672537688,-0.092,6790
4754,PP_Compare_spline44_swms2_2,"preprocessing,raw,stationarity",0.092,0.003636904966769742,0.092,5872
4755,PP_Compare_spline24_swms5_2,"preprocessing,raw,stationarity",0.092,0.003656945940148911,0.092,5843
4756,PP_Compare_spline24_statav10,"preprocessing,raw,stationarity",0.092,0.0034601117935668295,0.092,5840
4757,PP_Compare_poly2_swms10_1,"preprocessing,raw,stationarity",0.092,0.003482702590194237,0.092,5751
4758,NL_TSTL_GPCorrSum2_n1_05_100_20_ac_fnnmar_robfit_a1,"nonlinear,correlation,tstool,stochastic",0.092,0.004352794844076815,0.092,5113
4759,NL_TISEAN_c1_1_1_7_002_05_mediand,"nonlinear,tisean,dimension,entropy",0.092,0.0038784248444961784,-0.092,4996
4760,SB_MotifThree_diffquant_bbbc,"symbolic,motifs",0.092,0.0035908570845880425,-0.092,3854
4761,SB_MotifTwo_diff_uddd,"symbolic,motifs",0.092,0.0037736380700051364,-0.092,3583
4762,ST_LocalExtrema_n100_medianrat,"distribution,stationarity",0.092,0.0036752200902843315,0.092,3459
4763,DN_OutlierInclude_p_001_mfexpc,"distribution,outliers",0.092,0.0034298543060853706,0.092,3311
4764,EN_Randomize_permute_swss5_1fexpa,"entropy,slow,stationarity",0.092,0.003659639955204276,0.092,3042
4765,EN_Randomize_statdist_swss5_1fexpb,"entropy,slow,stationarity",0.092,0.003596145121153123,-0.092,2917
4766,EN_Randomize_statdist_statav5fexpr2,"entropy,slow,stationarity",0.092,0.0037414003579484597,0.092,2912
4767,DN_RemovePoints_absfar_08_saturate_ac1diff,"correlation,outliers",0.092,0.0035721853892557477,-0.092,1768
4768,SB_TransitionpAlphabet_40_1_stdeigfexp_b,"symbolic,transitionmat",0.092,0.003653185008769173,-0.092,1471
4769,EN_DistributionEntropy_hist_5_0,entropy,0.092,0.003509432705086259,0.092,892
4770,SY_LocalGlobal_AC1_l10,stationarity,0.092,0.0035427910957883234,-0.092,844
4771,CO_CompareMinAMI_even_2_80_std,"correlation,AMI",0.092,0.003695822998899245,0.092,476
4772,IN_AutoMutualInfoStats_40_gaussian_ami27,"information,correlation,AMI",0.092,0.003789554897578737,0.092,295
4773,AC_19,correlation,0.092,0.0035309682355615974,0.092,111
4774,MF_arfit_1_8_sbc_A3,"modelfit,arfit",0.091,0.003962652230252892,0.091,6593
4775,PP_Iterate_diff_statav5_trend,"preprocessing,raw,stationarity",0.091,0.003866291703907876,-0.091,6270
4776,PP_Compare_resample_1_2_statav2,"preprocessing,raw,locdep,stationarity",0.091,0.004026776242075659,-0.091,6208
4777,PP_Compare_spline24_olbt_m5,"preprocessing,raw",0.091,0.003917425596710395,0.091,5864
4778,PP_Compare_sin1_swms10_1,"preprocessing,raw,stationarity",0.091,0.0037965805897511164,0.091,5782
4779,PP_Compare_poly2_statav10,"preprocessing,raw,stationarity",0.091,0.004137563571703767,0.091,5747
4780,NL_TSTL_PoincareSection_max_1_tauacx,"nonlinear,tstool",0.091,0.004117216989893948,-0.091,5478
4781,NL_TISEAN_fnn_1_10_005_firstunder02,"nonlinear,dimension,tisean",0.091,0.004302025064271792,-0.091,4833
4782,SB_MotifThree_quantile_aca,"symbolic,motifs",0.091,0.004179295429512904,-0.091,3671
4783,SB_MotifTwo_diff_dddu,"symbolic,motifs",0.091,0.0038561106972943185,-0.091,3576
4784,SB_BinaryStats_iqr_diff21stretch1,"distribution,stationarity",0.091,0.003981187984624159,0.091,3557
4785,ST_LocalExtrema_n25_stdmin,"distribution,stationarity",0.091,0.004170823538467809,-0.091,3426
4786,DN_OutlierInclude_p_001_mfexprmse,"distribution,outliers",0.091,0.003875243531742616,-0.091,3313
4787,FC_Surprise_dist_20_tau_m2quad_500_std,"information,symbolic",0.091,0.003944767555553043,-0.091,2530
4788,SB_TransitionMatrix_4ac_sumdiagcov,"symbolic,transitionmat",0.091,0.004081153150724343,-0.091,1424
4789,EN_DistributionEntropy_ks_05_0,entropy,0.091,0.00388278279633632,0.091,878
4790,MF_steps_ahead_arma_3_1_6_stddiffrms,"model,prediction",0.090,0.004597760005903427,-0.090,6927
4791,PP_Compare_medianf4_gauss1_kd_resAC1,"preprocessing,raw",0.090,0.004701719859952498,0.090,6039
4792,PP_Compare_spline44_statav6,"preprocessing,raw,stationarity",0.090,0.004505672748382501,0.090,5869
4793,PP_Compare_poly2_kscn_peaksepy,"preprocessing,raw",0.090,0.004289768874429725,0.090,5764
4794,NL_TSTL_PoincareSection_max_1_tauacD,"nonlinear,tstool",0.090,0.004469767759535725,0.090,5505
4795,NL_TSTL_PoincareSection_max_mi_meanD,"nonlinear,tstool",0.090,0.004543271456090246,0.090,5406
4796,NL_TSTL_GPCorrSum2_n1_05_100_20_ac_fnnmar_robfitresmeanabs,"nonlinear,correlation,tstool,stochastic",0.090,0.0056124471863141425,0.090,5119
4797,NL_TISEAN_fnn_1_10_005_firstunder04,"nonlinear,dimension,tisean",0.090,0.004554192374670215,-0.090,4831
4798,SC_FluctAnal_2_endptdiff_50_logi_ssr,scaling,0.090,0.004481706720125117,0.090,3973
4799,DN_CompareKSFit_uni_adiff,"distribution,ksdensity,raw,locdep",0.090,0.00457756013485474,0.090,3243
4800,FC_LocalSimple_meantau_tauresrat,forecasting,0.090,0.004585854080552407,0.090,3097
4801,EN_SampEn_5_02_meanchsampen,"entropy,sampen",0.090,0.004782724276433086,-0.090,2785
4802,CO_StickAngles_y_q90_n,correlation,0.090,0.004392074182087934,-0.090,1956
4803,CO_StickAngles_y_statav3_all_s,"correlation,stationarity",0.090,0.0042401303988289325,-0.090,1928
4804,CO_StickAngles_y_statav2_all_s,"correlation,stationarity",0.090,0.0042768983926585015,-0.090,1922
4805,CO_tc3_3_num,"correlation,nonlinear",0.090,0.00449183565465861,0.090,1108
4806,EN_DistributionEntropy_hist_10_01,entropy,0.090,0.004404885926552555,0.090,903
4807,CO_CompareMinAMI_std2_2_80_range,"correlation,AMI",0.090,0.004354611751769641,0.090,484
4808,IN_AutoMutualInfoStats_diff_20_gaussian_ami9,"information,correlation,AMI",0.090,0.004273595800104786,0.090,387
4809,CO_HistogramAMI_std2_10_4,"information,correlation,AMI",0.090,0.004195681142046844,0.090,237
4810,MF_hmm_07_3_nit,"hmm,model",0.089,0.005039269905254751,-0.089,7558
4811,WL_coeffs_db3_2_max_coeff,wavelet,0.089,0.005036271522664893,-0.089,6499
4812,PP_Compare_resample_1_2_gauss1_kd_r2,"preprocessing,raw",0.089,0.005070606456514634,0.089,6223
4813,PP_Compare_rav2_statav2,"preprocessing,raw,locdep,stationarity",0.089,0.004688520095707462,-0.089,6084
4814,PP_Compare_medianf3_statav2,"preprocessing,raw,locdep,stationarity",0.089,0.00499803744393065,-0.089,5991
4815,PP_Compare_spline24_gauss1_kd_resruns,"preprocessing,raw",0.089,0.004653373975874775,-0.089,5855
4816,PP_Compare_spline24_swms5_1,"preprocessing,raw,stationarity",0.089,0.004830120618930704,0.089,5842
4817,PP_Compare_poly2_olbt_m5,"preprocessing,raw",0.089,0.005048326059001122,0.089,5771
4818,NL_TSTL_ReturnTime_5_1_40_n1_1_8_hcgdist,"nonlinear,tstool",0.089,0.004779025233738301,-0.089,5605
4819,NL_TSTL_PoincareSection_max_1_ac1x,"nonlinear,tstool",0.089,0.004861291028557806,-0.089,5476
4820,NL_TSTL_PoincareSection_max_ac_pwithin2,"nonlinear,tstool",0.089,0.005309412241041867,-0.089,5445
4821,SB_MotifThree_quantile_caac,"symbolic,motifs",0.089,0.004679435068390684,-0.089,3749
4822,EX_MovingThreshold_01_002_stdkickf,outliers,0.089,0.004714925347120762,0.089,3499
4823,ST_LocalExtrema_l100_stdext,"distribution,stationarity",0.089,0.004624353372691431,0.089,3405
